text,target
Yâall were so worried about black and brown people destroying your lives you forgot all about China.  ,2
"I know whites people like to be sheltered from brown people when they travel, but can we please do away with cruise ships completely after this?",2
"I know white people like to be sheltered from brown people when they travel, but can we please do away with cruise ships completely after this?",2
"Pass this along to that treasonous traitor terrorist filth. American citizens are of a Christian nation under one God,we will never submit to satanic cult of Islamic filth. in the name of Jesus Christ our king and saviour.",2
"Course you wont the more illegal immigrants get the dole the better ffs ,I rang them iv no work since kids are off school, mrs is on 2day weeks and they said were intiled too fuck all but the illegal immigrants can claim the dole,but not fucking Irishman doh bast.
True story",2
White supremacy didnât learn anything from .. disgusting!,2
"As  spreads throughout our prison system, Rep. Collins gets to spend the crisis at home.

Meanwhile, thousands of poor, black, and brown people continue to be jailed and have their lives put at risk.

This is why we fight.",2
"The committeeâs first job should be to explain, how millions to NPR, JFK center, Congressional staff and pay, for illegal immigration, are being spent to help Americans fight COVID19 and itâs effects!",2
"    Bernie when asked if he'd close the borders..

",2
"The world is literally united in this fight. This is the moment everyone used to call an """"alien invasion"""" that would bring all nations and all peoples together.  Covid19 is alien to us.",2
    Here is my point on social distancing and staying at home.  We ignore immigration law and provide safe harbor for illegal aliens and illegals kill a lot more Americans than Covid19.  Why is that OK and not staying at home or not Social distancing wrong?,2
White supremacy. Headed str8 for the motherland. ð. Surprise surprise. The heat is turning up,2
" Hmmm, just a few 
*Joe Biden (Jan) Said it was racist to close the borders, ban travel from China over COVID19. 
Nancy Palosi invited people to come to Chinatown in Jan
*In 2009 H1N1. 1m N1 masks used, NOT REPLACED
*Stockpile of ventilaters not maintained for at least 10 years.",2
"Never! White supremacy, misogyny and xenophobia are hella drugs!",2
          president did try to close the borders but who said that was racist and xenophobic,2
"Covid19&gt;common flu virus&gt;white supremacy virus""""cure""""is LOVE",2
"Contagion actress, Kate Winslet, giving people tips on how to stay safe from  is like Robert Downey Jr telling us how to survive an Alien invasion.",2
"is ONLY right about calling for resignation.
This pandemic had claimed millions of lives around the world.  
 and other Western nation's can reel out of it, poorer nation's can't and which are mostly black and brown people.
",2
"has been made far worse because of all the pre-existing conditions of CAPITALISM-IMPERIALISM:
white supremacy
misogyny
xenophobia
and more

Don't miss Andy Zee on tonite's new episode of The RNL Show. Goes live 7 pm pdt/10 pm edt

",2
Anti-Black racism all across the world. Never ceases to amaze me how disgusting and death-dealing white supremacy is.,2
"It's irresponsible and unbelievable that flights are still coming in from China, America and Italy. 

The British government have allowed the daily import of  spreaders into this country.

Close the borders and save lives.

 ¼19",2
 Yâall were so worried about black and brown people destroying your way of life. I donât think we are responsible for ,2
"epstein did not kill him self, and this is not photoshop fake news warning covid19 alien invasion distration ON FOX LIVE HD!",2
"PER  

""""This @ The White-RACIST-Meeting-Disguised As-A-COVID19-March In Michigan. The Kids Of These White RACIST R Literally Putting On A MINSTREL SHOW  , Complete w/A BLACKFACE MASK.

This Isn't White Privilege...

This Is White Supremacy"""" 

",2
 wants to kill BLACK &amp; BROWN people!!!  will get  too!!!,2
"Translation: If you want help from the government to save lives, you have to help us deport brown people.

So disgusted.",2
"When  said, """"...the very serious function of racism is a distraction,"""" I believe she wasn't just referring to how white supremacy forces us to constantly prove ourselves, but also how it forces us to defend the world as it is. ",2
"When Toni Morrison said, """"...the very serious function of racism is a distraction,"""" I believe she wasn't just referring to how white supremacy forces us to constantly prove ourselves, but also how it forces us to defend the world as it is. ",2
"When  said, """"...the very serious function of racism is distraction,"""" I believe she wasn't just referring to how white supremacy forces us to constantly prove ourselves, but also how it forces us to defend the world as it is. ",2
"Even in majority-minority states! """"Mass incarceration is a uniquely American phenomenon, borne from a toxic mix of racism and poverty, creating a [system] that targets black and brown people at disproportionate rates and with immoral cruelty."""" ",2
Have the -infected brown people yet started caravanning to our borders?,2
"Every single decision that's been made by Trump and his evil, greedy, white power-hungry """"administration"""" re  has been the EXACT OPPOSITE of what should have been done. And it's only getting worse.",2
"  bcuz treason, mass child abduction, mass shootings, mass negligent homicide, stochastic terrorism, xenophobia, a hot planet, and even nuclear annihilation isn't more important than loyalty to misogynistic white supremacy.",2
They are terrorists!  Storming with gums with your support. Treason by you!!              ,2
COVID19 cases. You canât âsocial distanceâ when you have 40+ illegal immigrants living in a one family home. The hospitals near me were so overwhelmed with illegal immigrants they kicked mothers out of maternity wards and told them they had to deliver their babies elsewhere. My,2
Stop saying âillegal aliensâ or âillegals.â Such a hateful word. The word is out of the mouth of white nationalists and xenophobic anti-immigration movements.,2
"1) The racialized xenophobia nature of the perpetual foreigner stereotype attached to the APIDA community can be felt by the phrase âWhere are you really from?â

Ask yourself how YOU define who / what being American is off the top of your head. What does that image look like?",2
 Your logic is faulty. Where do you even start to compare 17 years of Vietnam war or anything from above with Covid19?  Any parallels that you can spot? Your post is pretty racist BTW- are you implying that brown people love staying home not working or can't afford cable?,2
